 	Design Numbers	obj_o_Wh_Loss	obj_o_Weight_Act
6463	0.6463	481.64685023604363	148.04308946793174
6464	0.6464	560.5981901459578	100.57107422561788
6465	0.6465	567.9173484395117	100.69192827222334
6466	0.6466	512.4084690451967	131.1422450311726
6467	0.6467	509.3715154903741	123.925402497733
6468	0.6468	497.96862677675114	131.38078348096064
6469	0.6469	521.8903488265913	116.90163842336266
6470	0.6470	552.3905891041302	103.59462477962194
6471	0.6471	508.7781193493135	124.65500942969321
6472	0.6472	491.83685486350174	142.6149678273305
6473	0.6473	570.2324376496646	98.50863947559576
6474	0.6474	559.1056784960322	104.58470310032516
6475	0.6475	558.198095801167	102.02559556183687
6476	0.6476	550.8264579213823	112.07039333209588
6477	0.6477	507.4774374055189	124.65490052618026
6478	0.6478	487.6504247777034	140.69253610439716
6479	0.6479	506.6682595207672	125.36629446957619
6480	0.6480	589.0695898806642	91.95287185718949
6481	0.6481	610.3644690547251	85.83056166522395
6482	0.6482	570.0537239233028	97.2405910230496
6483	0.6483	607.917606954457	86.36642222107247
6484	0.6484	572.1907885244723	96.53672610264162
6485	0.6485	481.65309667014014	148.04308946793174
6486	0.6486	479.730137040899	152.414495999402
6487	0.6487	521.9736980590836	116.90163842336266
6488	0.6488	528.915697975629	113.44459062199334
6489	0.6489	514.6074259692206	121.42839150280065
6490	0.6490	590.3433143922201	93.46980084796986
6491	0.6491	562.7980503825451	99.7855173903591
6492	0.6492	599.1734757839918	89.3952898036421
6493	0.6493	485.53767188813924	151.68488906744176
6494	0.6494	512.2981100336893	124.65500942969321
6495	0.6495	607.890031946813	88.48959854410523
6496	0.6496	498.0620445541625	131.38078348096064
6497	0.6497	528.9435022933569	113.44459062199334
6498	0.6498	614.7988130420799	84.68406328830179
6499	0.6499	486.32942771130377	141.70189820836092
6500	0.6500	537.0026347894308	109.97338316876773
6501	0.6501	589.3642644810868	91.44658324939223
6502	0.6502	529.4164153168974	113.44459062199334
6503	0.6503	569.2746908669878	97.48487454307454
6504	0.6504	578.7574326118956	94.52611367353661
6505	0.6505	581.8850395769063	94.52683901891656
6506	0.6506	599.7126018806919	88.48887319872529
6507	0.6507	552.0374305462377	112.28382979971038
6508	0.6508	500.17119687714944	133.6441664447862
6509	0.6509	497.9625735308322	131.38078348096064
6510	0.6510	522.3121801138655	116.90163842336266
6511	0.6511	497.9489780679589	131.38078348096064
6512	0.6512	529.7778235924327	113.44459062199334
6513	0.6513	479.72550308195383	152.414495999402
6514	0.6514	497.7949841886712	131.38078348096064
6515	0.6515	545.891208624653	106.79806909597897
6516	0.6516	482.5513322915904	148.04308946793174
6517	0.6517	515.1353368110816	120.2931153508928
6518	0.6518	511.5633772893165	122.3356461392847
6519	0.6519	488.86650044023736	139.35013827911698
6520	0.6520	480.48407832639293	152.41080342663315
6521	0.6521	509.97581564106866	123.925402497733
6522	0.6522	581.3056807754024	94.52611367353661
6523	0.6523	531.0586355604587	112.7205164663581
6524	0.6524	507.94892842693645	124.64947665336824
6525	0.6525	583.995868088382	96.9133897107312
6526	0.6526	561.5118723585077	100.33602341020844
6527	0.6527	623.799937186526	82.77539241625281
6528	0.6528	586.653937403852	92.22099456197189
6529	0.6529	603.5295602492802	88.00290185939183
6530	0.6530	498.60815308642304	132.17219016097798
6531	0.6531	532.0299813021464	112.0346214627348
6532	0.6532	557.9062212753968	101.60500023195559
6533	0.6533	492.879368268705	134.98581327530928
6534	0.6534	488.30563042962524	139.34644570634813
6535	0.6535	484.7637206152258	143.3445747592907
6536	0.6536	497.25286569493727	131.7810257506243
6537	0.6537	551.0070011452214	106.79806909597897
6538	0.6538	490.92729412758797	143.3445747592907
6539	0.6539	634.4457012002722	79.85302705760999
6540	0.6540	567.7997662835846	97.99614341823545
6541	0.6541	485.62812590677913	143.9633438946165
6542	0.6542	510.00090061853155	124.21006667271811
6543	0.6543	529.0566237428426	113.40749507286678
6544	0.6544	545.2595208396322	106.50445692815975
6545	0.6545	525.5452390746018	116.19444698475212
6546	0.6546	564.2763513186424	99.35638514396986
6547	0.6547	599.9257914089765	88.48887319872529
6548	0.6548	486.0671111216463	143.3445747592907
6549	0.6549	501.7452051971287	134.98581327530928
6550	0.6550	557.343160321494	103.59462477962194
6551	0.6551	554.2188819597151	103.73054400907759
6552	0.6552	518.9634135063188	119.1680170448891
6553	0.6553	515.7963932734449	120.02446631198555
6554	0.6554	479.72550308195383	152.414495999402
6555	0.6555	564.3005889169941	102.44133901429068
6556	0.6556	501.9207819244647	130.30145523153556
6557	0.6557	626.4238148623714	82.16791565190398
